SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,25556 Camino Vis,Hayward,CA,94541-5646,1298888,4,2.5,Highlands,1907,8298,1979,3,681,,Active,,,https://www.redfin.com/CA/Hayward/25556-Camino-Vis-94541/home/965501,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41004043,N,Y,37.6693221,-122.0490528
MLS Listing,,Single Family Residential,3338 Bona St,Oakland,CA,94601,759000,3,1.5,E Oakland,1176,6363,1945,3,645,,Active,September-11-2022 02:00 PM,September-11-2022 04:00 PM,https://www.redfin.com/CA/Oakland/3338-Bona-St-94601/home/1376336,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007345,N,Y,37.7898509,-122.2132906
MLS Listing,,Single Family Residential,1422 70Th Ave,Oakland,CA,94621,499000,3,1.0,Oakland,1262,5208,1916,3,395,,Active,,,https://www.redfin.com/CA/Oakland/1422-70th-Ave-94621/home/631241,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007348,N,Y,37.7606526,-122.1888615
MLS Listing,,Single Family Residential,2929 82nd Ave,Oakland,CA,94605,847500,4,2.0,OAKLAND,1790,8150,1920,3,473,,Active,,,https://www.redfin.com/CA/Oakland/2929-82nd-Ave-94605/home/1902944,MLSListings,ML81906053,N,Y,37.7638192,-122.1631296
MLS Listing,,Single Family Residential,40850 Capa Dr,Fremont,CA,94539,1698888,3,2.0,Mission Area,1536,6480,1964,3,1106,,Active,,,https://www.redfin.com/CA/Fremont/40850-Capa-Dr-94539/home/1690917,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006423,N,Y,37.5471112,-121.9487775
MLS Listing,,Single Family Residential,16716 Cowell St,San Leandro,CA,94578,1195000,3,2.0,Alameda County,1570,5000,1976,3,761,,Active,September-10-2022 01:00 PM,September-10-2022 04:00 PM,https://www.redfin.com/CA/San-Leandro/16716-Cowell-St-94578/home/823322,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007339,N,Y,37.6990144,-122.0985012
MLS Listing,,Single Family Residential,15352 Mendocino St,San Leandro,CA,94579,699000,3,1.0,Eden Township,1121,5376,1955,3,624,,Active,,,https://www.redfin.com/CA/San-Leandro/15352-Mendocino-St-94579/home/805290,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007341,N,Y,37.6828537,-122.1532942
MLS Listing,,Single Family Residential,16994 Hinton Ct,Castro Valley,CA,94546,1525000,3,2.5,Castro Valley,2576,13635,1966,3,592,,Active,,,https://www.redfin.com/CA/Castro-Valley/16994-Hinton-Ct-94546/home/968666,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007334,N,Y,37.7222729,-122.0900912
MLS Listing,,Single Family Residential,815 Arlington Ave,Oakland,CA,94608,1950000,5,5.0,Santa Fe,3322,4080,1910,3,587,,Active,,,https://www.redfin.com/CA/Oakland/815-Arlington-Ave-94608/home/1398763,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007332,N,Y,37.8425008,-122.2709051
MLS Listing,,Townhouse,38444 Berkeley Cmn,Fremont,CA,94536,639888,2,1.5,Park Row Iii,976,639,1979,3,656,310,Active,,,https://www.redfin.com/CA/Fremont/38444-Berkeley-Cmn-94536/home/181420479,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007328,N,Y,37.564071,-121.978088
MLS Listing,,Single Family Residential,43847 N Moray St,Fremont,CA,94539,3358899,7,4.5,Mission Fremont,3090,7266,1989,3,1087,70,Active,,,https://www.redfin.com/CA/Fremont/43847-N-Moray-St-94539/home/643909,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006965,N,Y,37.5207296,-121.9276892
MLS Listing,,Townhouse,2953 Wilson Cmn,Fremont,CA,94538,1199000,3,2.5,Miralago,1748,1854,1980,3,686,380,Active,,,https://www.redfin.com/CA/Fremont/2953-Wilson-Cmn-94538/home/1156626,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007312,N,Y,37.5407556,-121.9598042
MLS Listing,,Single Family Residential,5661 Vicente St,Oakland,CA,94609,1299999,3,2.0,Rockridge/N.Oak,1279,10963,1985,3,1016,,Active,,,https://www.redfin.com/CA/Oakland/5661-Vicente-St-94609/home/529801,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007319,N,Y,37.8422199,-122.2606254
MLS Listing,,Single Family Residential,4424 James Ave,Castro Valley,CA,94546,1050000,3,2.0,Castro Valley,1567,20586,1940,3,670,,Active,,,https://www.redfin.com/CA/Castro-Valley/4424-James-Ave-94546/home/1732337,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007309,N,Y,37.706917,-122.0702953
MLS Listing,,Single Family Residential,6461 Valley View Rd,Oakland,CA,94611,1499000,3,2.5,Montclair,1996,12680,1988,3,751,,Active,,,https://www.redfin.com/CA/Oakland/6461-Valley-View-Rd-94611/home/1799438,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007317,N,Y,37.8444914,-122.210409
MLS Listing,,Condo/Co-op,2359 Halogen Cmn #211,Fremont,CA,94539,1290000,2,2.0,Warm Springs,1886,,2019,3,684,548,Active,,,https://www.redfin.com/CA/Fremont/2359-Halogen-Cmn-94539/unit-211/home/172860248,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007314,N,Y,37.5047802,-121.9362276
MLS Listing,,Condo/Co-op,38623 Cherry Ln #159,Fremont,CA,94536,599999,2,1.5,FREMONT,938,,1974,3,640,435,Active,September-10-2022 01:30 PM,September-10-2022 04:30 PM,https://www.redfin.com/CA/Fremont/38623-Cherry-Ln-94536/unit-159/home/1357250,MLSListings,ML81905197,N,Y,37.5655494,-121.9738405
MLS Listing,,Single Family Residential,550 Rosal Ave,Oakland,CA,94610,1495000,4,2.0,Lakeshore,2609,4000,1925,3,573,,Active,,,https://www.redfin.com/CA/Oakland/550-Rosal-Ave-94610/home/1945540,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007305,N,Y,37.8149984,-122.2406392
MLS Listing,,Vacant Land,0000 ARROYO Rd,Livermore,CA,94550,899000,,,Livermore,,87120,,3,,,Active,,,https://www.redfin.com/CA/LIVERMORE/ARROYO-RD-94550/home/17187427,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007310,N,Y,37.650083,-121.767271
MLS Listing,,Single Family Residential,865 Kilkare Rd,Sunol,CA,94586,1679000,3,2.0,Sunol,1867,43118,1980,3,899,,Active,,,https://www.redfin.com/CA/Sunol/865-Kilkare-Rd-94586/home/1048784,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005507,N,Y,37.6085064,-121.8947042
MLS Listing,,Single Family Residential,3500 Ferry Ln,Fremont,CA,94555,1780000,4,2.0,FREMONT,1630,8757,1978,3,1092,,Active,,,https://www.redfin.com/CA/Fremont/3500-Ferry-Ln-94555/home/1685427,MLSListings,ML81906000,N,Y,37.576189,-122.0321357
MLS Listing,,Single Family Residential,,Oakland,CA,94619,1100000,4,2.0,Redwood Heights,2296,7611,1953,3,479,,Active,,,https://www.redfin.com/CA/Oakland/Undisclosed-address-94619/home/562720,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005519,N,Y,37.7858548,-122.1808577
MLS Listing,,Single Family Residential,3977 Somerset Ave,Castro Valley,CA,94546,899950,2,1.0,Castro Valley,1297,7189,1942,3,694,,Active,,,https://www.redfin.com/CA/Castro-Valley/3977-Somerset-Ave-94546/home/1228880,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007299,N,Y,37.7016821,-122.0749339
MLS Listing,,Single Family Residential,7431 Emerald Ave,Dublin,CA,94568,1199995,4,2.0,Westide Dublin,1807,6613,1973,3,664,,Active,,,https://www.redfin.com/CA/Dublin/7431-Emerald-Ave-94568/home/2006096,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007203,N,Y,37.7143152,-121.9249556
MLS Listing,,Single Family Residential,14963 Crosby St,San Leandro,CA,94579,968000,3,2.0,Washington Manor,1793,5600,1949,3,540,,Active,,,https://www.redfin.com/CA/San-Leandro/14963-Crosby-St-94579/home/1300613,San Francisco MLS,422691695,N,Y,37.6930627,-122.1441566
MLS Listing,,Townhouse,3012 Cerro Vis,Alameda,CA,94502,900000,3,1.5,Alameda,1188,1500,1968,3,758,470,Active,September-10-2022 02:00 PM,September-10-2022 04:00 PM,https://www.redfin.com/CA/Alameda/3012-Cerro-Vis-94502/home/1994210,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007295,N,Y,37.7358965,-122.2469434
MLS Listing,,Single Family Residential,13921 Tortuga Rd,San Leandro,CA,94577,735000,3,2.0,Marina Faire,1128,5040,1961,3,652,,Active,,,https://www.redfin.com/CA/San-Leandro/13921-Tortuga-Rd-94577/home/1836954,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007292,N,Y,37.6964217,-122.1804808
MLS Listing,,Single Family Residential,1044 El Dorado Dr,Livermore,CA,94550,1350000,3,2.0,Livermore,1964,6914,1959,3,687,,Active,,,https://www.redfin.com/CA/Livermore/1044-El-Dorado-Dr-94550/home/1975663,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006598,N,Y,37.6693964,-121.7816492
MLS Listing,,Single Family Residential,4937 Seaview Ave,Castro Valley,CA,94546,1599000,4,4.0,Proctor,3022,6419,1991,3,529,,Active,,,https://www.redfin.com/CA/Castro-Valley/4937-Seaview-Ave-94546/home/986451,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007290,N,Y,37.7135908,-122.0691633
MLS Listing,,Condo/Co-op,1175 59Th St #1,Oakland,CA,94608,574800,1,1.5,Golden Gate,951,12177,1964,3,604,487,Active,,,https://www.redfin.com/CA/Oakland/1175-59th-St-94608/unit-1/home/40086714,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007282,N,Y,37.8420356,-122.2850159
MLS Listing,,Single Family Residential,1310 Dorothy Ave,San Leandro,CA,94578,928000,4,2.0,Lower Bal,1581,5005,1946,3,587,,Active,,,https://www.redfin.com/CA/San-Leandro/1310-Dorothy-Ave-94578/home/783204,San Francisco MLS,422690728,N,Y,37.7056435,-122.1335986
MLS Listing,,Single Family Residential,30253 Oakbrook Rd,Hayward,CA,94544,1789500,6,4.5,Twin Bridges,3600,6000,1999,3,497,10,Active,,,https://www.redfin.com/CA/Hayward/30253-Oakbrook-Rd-94544/home/1281759,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007034,N,Y,37.6222871,-122.0451678
MLS Listing,,Single Family Residential,6701 Elm Ct,Dublin,CA,94568-2603,1399000,4,2.5,Echo Park,1806,6746,1967,3,775,,Active,,,https://www.redfin.com/CA/Dublin/6701-Elm-Ct-94568/home/1407111,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006897,N,Y,37.7107306,-121.9170657
MLS Listing,,Condo/Co-op,988 Franklin St #327,Oakland,CA,94607,349000,1,1.0,Chinatown,604,98093,1993,3,578,741,Active,,,https://www.redfin.com/CA/Oakland/988-Franklin-St-94607/unit-327/home/1522847,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007277,N,Y,37.8009283,-122.2714057
MLS Listing,,Single Family Residential,920 Arlington Ave,Oakland,CA,94608-2709,949000,3,3.0,Santa Fe,2100,4200,1910,4,452,,Active,,,https://www.redfin.com/CA/Oakland/920-Arlington-Ave-94608/home/1276258,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007274,N,Y,37.8424888,-122.2752028
MLS Listing,,Single Family Residential,1643 Gladiolus Ct,Livermore,CA,94551,839000,3,2.0,Spring Valley,1062,5922,1984,4,790,162,Active,September-10-2022 01:00 PM,September-10-2022 04:00 PM,https://www.redfin.com/CA/Livermore/1643-Gladiolus-Ct-94551/home/1483964,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007271,N,Y,37.712415,-121.744263
MLS Listing,,Townhouse,8160 Ensenada Dr #2,Pleasanton,CA,94588,560000,2,1.0,Laguna Vista,903,,1972,4,620,375,Active,,,https://www.redfin.com/CA/Pleasanton/8160-Ensenada-Dr-94588/unit-2/home/995845,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007269,N,Y,37.6508792,-121.9040405
MLS Listing,,Single Family Residential,2586 Oliver Ave,Oakland,CA,94605,895000,4,2.0,Toler Heights,1768,4104,1938,4,506,,Active,September-17-2022 02:00 PM,September-17-2022 04:00 PM,https://www.redfin.com/CA/Oakland/2586-Oliver-Ave-94605/home/1957921,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007267,N,Y,37.7470994,-122.153383
MLS Listing,,Multi-Family (2-4 Unit),2231 E 28Th St,Oakland,CA,94606,1200000,,,Oakland,3340,6875,1951,4,359,,Active,,,https://www.redfin.com/CA/Oakland/2231-E-28th-St-94606/home/1445117,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007264,N,Y,37.7943892,-122.2267622
MLS Listing,,Condo/Co-op,8793 Mountain Blvd,Oakland,CA,94605,549000,2,2.0,Oak Knoll Area,1140,190096,1982,4,482,525,Active,,,https://www.redfin.com/CA/Oakland/8793-Mountain-Blvd-94605/home/181399923,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007258,N,Y,37.76298,-122.149125
MLS Listing,,Single Family Residential,477 Douglas Ave,Oakland,CA,94603,849888,5,3.0,Sobrante Park,2352,3782,2022,4,361,,Active,September-10-2022 01:00 PM,September-10-2022 04:00 PM,https://www.redfin.com/CA/Oakland/477-Douglas-Ave-94603/home/22804943,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007257,N,Y,37.7318138,-122.181933
MLS Listing,,Single Family Residential,33 Beechwood Dr,Oakland,CA,94618,1900000,3,3.0,Claremont Pines,2409,9435,1949,4,789,,Active,,,https://www.redfin.com/CA/Oakland/33-Beechwood-Dr-94618/home/1564455,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007253,N,Y,37.8429695,-122.2410602
MLS Listing,,Single Family Residential,2226 Camino Brazos,Pleasanton,CA,94566,1550000,4,2.0,Del Prado,1969,9240,1970,4,787,,Active,,,https://www.redfin.com/CA/Pleasanton/2226-Camino-Brazos-94566/home/1111059,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007252,N,Y,37.6673618,-121.8934148
MLS Listing,,Single Family Residential,32734 Mono Lake Ln,Fremont,CA,94555,1350000,3,2.0,Lake Arrowhead,1268,5590,1976,4,1065,,Active,,,https://www.redfin.com/CA/Fremont/32734-Mono-Lake-Ln-94555/home/645491,MetroList,222115697,N,Y,37.5864893,-122.0588199
MLS Listing,,Single Family Residential,4215 Ogden,Fremont,CA,94538,1310000,3,2.0,Sundale,1644,6032,1963,4,797,,Active,,,https://www.redfin.com/CA/Fremont/4215-Ogden-Dr-94538/home/1013464,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007248,N,Y,37.5400111,-121.9772371
MLS Listing,,Townhouse,5238 Riverdale Ct,Pleasanton,CA,94588,1049000,3,2.5,Stoneridge,1925,2660,1987,4,545,488,Active,,,https://www.redfin.com/CA/Pleasanton/5238-Riverdale-Ct-94588/home/1899729,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007243,N,Y,37.6885474,-121.9210663
MLS Listing,,Single Family Residential,6003 Greenridge Rd,Castro Valley,CA,94552,1000100,4,2.5,Greenridge,2119,7310,1975,4,472,,Active,,,https://www.redfin.com/CA/Castro-Valley/6003-Greenridge-Rd-94552/home/1529481,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007240,N,Y,37.7166386,-122.0450568
MLS Listing,,Single Family Residential,40344 Sundale Dr,Fremont,CA,94538,1269000,3,2.0,Sundale,1100,6400,1960,4,1154,,Active,,,https://www.redfin.com/CA/Fremont/40344-Sundale-Dr-94538/home/1110295,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007238,N,Y,37.5286353,-121.9784366
MLS Listing,,Single Family Residential,683 Hutchings Dr,San Leandro,CA,94577-1333,799000,3,1.5,Davis Area,1335,5000,1943,4,599,,Active,,,https://www.redfin.com/CA/San-Leandro/683-Hutchings-Dr-94577/home/1481107,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007237,N,Y,37.7244691,-122.1780862
MLS Listing,,Multi-Family (2-4 Unit),1329 145Th Ave,San Leandro,CA,94578,899999,4,2.0,San Leandro,1632,6250,1960,4,551,,Active,,,https://www.redfin.com/CA/San-Leandro/1329-145th-Ave-94578/home/1345924,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007236,N,Y,37.7097675,-122.1371032
MLS Listing,,Single Family Residential,40971 Pajaro Dr,Fremont,CA,94539,1999000,4,2.0,Fremont,2052,10824,1968,4,974,,Active,,,https://www.redfin.com/CA/Fremont/40971-Pajaro-Dr-94539/home/704363,CRMLS,CV22192983,N,Y,37.542797,-121.9509106
MLS Listing,,Single Family Residential,2037 Horne St,San Leandro,CA,94578,749000,3,2.0,Fairmont Terrace,1524,5518,1947,4,491,,Active,,,https://www.redfin.com/CA/San-Leandro/2037-Horne-St-94578/home/1611520,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007221,N,Y,37.7050495,-122.1120801
MLS Listing,,Single Family Residential,615 63rd St,Oakland,CA,94609,2000000,4,3.0,Oakland,2174,3744,1910,4,920,,Active,,,https://www.redfin.com/CA/Oakland/615-63rd-St-94609/home/1924749,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007220,N,Y,37.8484928,-122.2661641
MLS Listing,,Single Family Residential,925 Versailles Ave,Alameda,CA,94501,995000,2,2.0,East End,1641,4408,1939,4,606,,Active,September-11-2022 02:00 PM,September-11-2022 04:00 PM,https://www.redfin.com/CA/Alameda/925-Versailles-Ave-94501/home/737725,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007217,N,Y,37.7541343,-122.2429881
MLS Listing,,Single Family Residential,4610 Sloan St,Fremont,CA,94538,1250000,3,2.0,Fremont,1464,5954,1963,4,854,,Active,,,https://www.redfin.com/CA/Fremont/4610-Sloan-St-94538/home/1323850,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007218,N,Y,37.5364962,-121.9854114
MLS Listing,,Single Family Residential,2 Overlake Ct,Oakland,CA,94611,798000,2,1.0,Montclair,1020,7708,1940,4,782,,Active,,,https://www.redfin.com/CA/Oakland/2-Overlake-Ct-94611/home/1324183,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007215,N,Y,37.8407723,-122.2032824
MLS Listing,,Single Family Residential,25495 University Ct,Hayward,CA,94542,1050000,3,2.0,Highlands,1788,8641,1978,4,587,,Active,,,https://www.redfin.com/CA/Hayward/25495-University-Ct-94542/home/1785053,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007214,N,Y,37.6631223,-122.0572439
MLS Listing,,Condo/Co-op,6400 Christie Ave #4416,Emeryville,CA,94608,449000,1,1.0,Emeryville,658,286590,1988,4,682,519,Active,,,https://www.redfin.com/CA/Emeryville/6400-Christie-Ave-94608/unit-4416/home/1881706,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006655,N,Y,37.846127,-122.2954793
MLS Listing,,Single Family Residential,608 Tiffany Rd,San Leandro,CA,94577,638000,2,1.0,Davis West,1115,5000,1948,4,572,,Active,,,https://www.redfin.com/CA/San-Leandro/608-Tiffany-Rd-94577/home/1311570,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007209,N,Y,37.7227025,-122.1832744
MLS Listing,,Single Family Residential,2706 68Th Ave,Oakland,CA,94605,699900,3,2.0,Havenscourt,1822,4515,1924,4,384,,Active,,,https://www.redfin.com/CA/Oakland/2706-68th-Ave-94605/home/1607658,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007207,N,Y,37.7677665,-122.1810572
MLS Listing,,Single Family Residential,4507 Ellen St,Oakland,CA,94601,508000,2,1.0,High Street,741,2200,1928,4,686,,Active,,,https://www.redfin.com/CA/Oakland/4507-Ellen-St-94601/home/1307163,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007205,N,Y,37.7762285,-122.2079708
MLS Listing,,Single Family Residential,1065 Edgemere Ln,Hayward,CA,94545,975000,3,2.0,Southgate,1276,5130,1958,4,764,,Active,,,https://www.redfin.com/CA/Hayward/1065-Edgemere-Ln-94545/home/1908271,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007204,N,Y,37.6446383,-122.0964598
MLS Listing,,Single Family Residential,3031 Fernside Blvd,Alameda,CA,94501,1195000,3,2.0,East End,1519,4000,1940,4,787,,Active,September-11-2022 03:00 PM,September-11-2022 04:00 PM,https://www.redfin.com/CA/Alameda/3031-Fernside-Blvd-94501/home/1226754,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007202,N,Y,37.7648011,-122.2278301
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #1,San Leandro,CA,94577,115900,1,1.0,San Leandro,10000,,,4,12,,Active,,,https://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-1/home/177931768,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007200,N,Y,37.7275363,-122.139155
MLS Listing,,Single Family Residential,6780 Oakwood Dr,Oakland,CA,94611,1699000,4,4.5,Montclair,3912,9867,1995,4,434,,Active,,,https://www.redfin.com/CA/Oakland/6780-Oakwood-Dr-94611/home/1946836,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007189,N,Y,37.842202,-122.1987491
MLS Listing,,Single Family Residential,1912 Gomes Rd,Fremont,CA,94539,1388000,3,2.0,Mission San Jose,1248,3192,1968,4,1112,,Active,,,https://www.redfin.com/CA/Fremont/1912-Gomes-Rd-94539/home/1927026,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007179,N,Y,37.5418492,-121.9499218
MLS Listing,,Condo/Co-op,4308 Clarinbridge Cir,Dublin,CA,94568,849999,2,2.5,Dublin,1401,18669,2003,4,607,357,Active,September-10-2022 02:00 PM,September-10-2022 04:00 PM,https://www.redfin.com/CA/Dublin/4308-Clarinbridge-Cir-94568/home/1149210,San Francisco MLS,422690609,N,Y,37.706397,-121.866827
MLS Listing,,Single Family Residential,2662 Fruitvale Ave,Oakland,CA,94601,367000,4,2.0,Fruitvale Distr,1372,3656,2004,4,267,,Active,,,https://www.redfin.com/CA/Oakland/2662-Fruitvale-Ave-94601/home/1218623,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007187,N,Y,37.789943,-122.220073
MLS Listing,,Single Family Residential,2258 Valorie St,Fremont,CA,94539,1299000,3,2.0,Mission San Jose,1232,5700,1955,4,1054,,Active,,,https://www.redfin.com/CA/Fremont/2258-Valorie-St-94539/home/1393685,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007184,N,Y,37.5348912,-121.9428892
MLS Listing,,Single Family Residential,26300 Ventura Ave,Hayward,CA,94544,890000,3,2.0,HAYWARD,1736,5005,1953,4,513,,Active,,,https://www.redfin.com/CA/Hayward/26300-Ventura-Ave-94544/home/1584697,MLSListings,ML81905775,N,Y,37.6437883,-122.0783073
MLS Listing,,Single Family Residential,1682 69th Ave,Oakland,CA,94621,475000,3,1.0,Heginberger,878,2950,1925,4,541,,Active,,,https://www.redfin.com/CA/Oakland/1682-69th-Ave-94621/home/1904721,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007174,N,Y,37.7625761,-122.1869549
MLS Listing,,Single Family Residential,4328 Cahill St,Fremont,CA,94538,998000,3,2.0,South Sundale,1201,5300,1955,4,831,,Active,,,https://www.redfin.com/CA/Fremont/4328-Cahill-St-94538/home/1922311,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005783,N,Y,37.5340576,-121.970395
MLS Listing,,Single Family Residential,38504 Gary Lee King Ter,Fremont,CA,94536,1249000,3,2.5,Fremont,1658,1825,2012,4,753,262,Active,,,https://www.redfin.com/CA/Fremont/38504-Gary-Lee-King-Ter-94536/home/50263709,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007167,N,Y,37.565902,-121.9749672
MLS Listing,,Single Family Residential,8015 Canyon Creek Cir,Pleasanton,CA,94588,1699000,5,3.5,Canyon Creek,2127,5317,1996,4,799,118,Active,,,https://www.redfin.com/CA/Pleasanton/8015-Canyon-Creek-Cir-94588/home/1742551,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007166,N,Y,37.6970749,-121.9527992
MLS Listing,,Condo/Co-op,5593 Roundtree Ter,Fremont,CA,94538,600000,2,1.0,Roundtree,945,1365,1970,4,635,323,Active,,,https://www.redfin.com/CA/Fremont/5593-Roundtree-Cmn-94538/home/1519815,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005213,N,Y,37.5251193,-121.9881608
MLS Listing,,Single Family Residential,40475 Blacow Rd,Fremont,CA,94538,1188000,3,2.0,FREMONT,1036,5700,1960,4,1147,,Active,,,https://www.redfin.com/CA/Fremont/40475-Blacow-Rd-94538/home/1109490,MLSListings,ML81903689,N,Y,37.525713,-121.9784366
MLS Listing,,Townhouse,5378 Port Sailwood Dr,Newark,CA,94560,949950,3,2.5,Newark,1498,,1983,4,634,495,Active,,,https://www.redfin.com/CA/Newark/5378-Port-Sailwood-Dr-94560/home/181392512,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007155,N,Y,37.5443921,-122.0279385
MLS Listing,,Mobile/Manufactured Home,98 BROOK Ter,Fremont,CA,94538,99000,2,1.5,Fremont,720,,,4,138,,Active,,,https://www.redfin.com/CA/Fremont/98-Brook-Ter-94538/home/181392360,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007152,N,Y,37.5116624,-121.9594539
MLS Listing,,Multi-Family (2-4 Unit),14670 Midland Rd,San Leandro,CA,94578,995000,,,San Leandro,1800,5005,1952,4,553,,Active,,,https://www.redfin.com/CA/San-Leandro/14670-Midland-Rd-94578/home/789984,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007146,N,Y,37.7150029,-122.125036
MLS Listing,,Townhouse,"1700 Third Unit Alameda, CA",Alameda,CA,94501,574000,2,1.0,Alameda,730,,1943,4,786,357,Active,,,https://www.redfin.com/CA/Alameda/1700-3rd-St-94501/unit-Alameda-CA/home/180526414,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007147,N,Y,37.7766569,-122.2879202
MLS Listing,,Condo/Co-op,2515 Central Ave #105,Alameda,CA,94501,799000,2,2.0,Alameda,1271,15748,1975,4,629,385,Active,,,https://www.redfin.com/CA/Alameda/2515-Central-Ave-94501/unit-105/home/723887,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007143,N,Y,37.7634644,-122.2400852
MLS Listing,,Condo/Co-op,1321 Webster St Unit D311,Alameda,CA,94501,449000,1,1.0,Park Webster,701,35258,1970,4,641,511,Active,September-6-2022 11:00 AM,September-6-2022 01:00 PM,https://www.redfin.com/CA/Alameda/1321-Webster-St-94501/unit-D311/home/743212,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006050,N,Y,37.7698716,-122.2776617
MLS Listing,,Single Family Residential,2230 57Th Ave,Oakland,CA,94605,627000,3,2.0,Alameda County,1037,4180,1914,4,605,,Active,,,https://www.redfin.com/CA/Oakland/2230-57th-Ave-94605/home/1862703,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007139,N,Y,37.7704184,-122.1951134
